 # I XP T DE ATW ATP BT
    38    0.91250   11.88220    0.00100    0.00100    0.00200    0.00002
    39    0.93750   11.62409    0.00100    0.00100    0.00200    0.00002
    40    0.96250   11.36060    0.00100    0.00100    0.00200    0.00002
    41    0.98750   11.09186    0.00200    0.00100    0.00300    0.00002
    42    1.00000   10.95493    0.00000    0.00200    0.00203    0.00000
     1    0.00000   12.94976    0.00200    0.00000    1.00000    0.00000
     2    0.01250   12.94976    0.00100    0.00200    0.00300    0.00003
     3    0.03750   12.94377    0.00100    0.00100    0.00200    0.00003
     4    0.06250   12.93179    0.00100    0.00100    0.00200    0.00003
     5    0.08750   12.91384    0.00100    0.00100    0.00200    0.00003
     6    0.11250   12.88990    0.00100    0.00100    0.00200    0.00003
     7    0.13750   12.86000    0.00100    0.00100    0.00200    0.00003
     8    0.16250   12.82415    0.00100    0.00100    0.00200    0.00003
     9    0.18750   12.78237    0.00100    0.00100    0.00200    0.00003
    10    0.21250   12.73468    0.00100    0.00100    0.00200    0.00003
    11    0.23750   12.68109    0.00100    0.00100    0.00200    0.00003
    12    0.26250   12.62164    0.00100    0.00100    0.00200    0.00003
    13    0.28750   12.55635    0.00100    0.00100    0.00200    0.00003
    14    0.31250   12.48525    0.00100    0.00100    0.00200    0.00003
    15    0.33750   12.40838    0.00100    0.00100    0.00200    0.00003
    16    0.36250   12.32577    0.00100    0.00100    0.00200    0.00002
    17    0.38750   12.23746    0.00100    0.00100    0.00200    0.00002
    18    0.41250   12.14349    0.00100    0.00100    0.00200    0.00002
    19    0.43750   12.04390    0.00100    0.00100    0.00200    0.00002
    20    0.46250   11.93874    0.00100    0.00100    0.00200    0.00002
    21    0.48750   11.82805    0.00100    0.00100    0.00200    0.00002
    22    0.51250   11.71190    0.00100    0.00100    0.00200    0.00002
    23    0.53750   11.59032    0.00100    0.00100    0.00200    0.00002
    24    0.56250   11.46339    0.00100    0.00100    0.00200    0.00002
    25    0.58750   11.33115    0.00100    0.00100    0.00200    0.00002
    26    0.61250   11.19368    0.00100    0.00100    0.00200    0.00002
    27    0.63750   11.05102    0.00100    0.00100    0.00200    0.00002
    28    0.66250   10.90325    0.00100    0.00100    0.00200    0.00002
    29    0.68750   10.75044    0.00100    0.00100    0.00200    0.00002
    30    0.71250   10.59265    0.00100    0.00100    0.00200    0.00002
    31    0.73750   10.42997    0.00100    0.00100    0.00200    0.00002
    32    0.76250   10.26246    0.00100    0.00100    0.00200    0.00002
    33    0.78750   10.09020    0.00100    0.00100    0.00200    0.00002
    34    0.81250    9.91328    0.00100    0.00100    0.00200    0.00002
    35    0.83750    9.73177    0.00100    0.00100    0.00200    0.00002
    36    0.86250    9.54576    0.00100    0.00100    0.00200    0.00002
    37    0.88750    9.35533    0.00100    0.00100    0.00200    0.00002
    38    0.91250    9.16058    0.00100    0.00100    0.00200    0.00002
    39    0.93750    8.96159    0.00100    0.00100    0.00200    0.00002
    40    0.96250    8.75845    0.00100    0.00100    0.00200    0.00002
    41    0.98750    8.55127    0.00200    0.00100    0.00300    0.00002
    42    1.00000    8.44569    0.00000    0.00200    0.00203    0.00000
