    I     J        X             Y             P             U             V             T
    9    32   1.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    32   2.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    32   2.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    32   2.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    32   2.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    32   3.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    32   3.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    32   3.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    32   3.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    32   4.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    32   4.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    32   4.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    32   4.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    32   5.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    32   5.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    32   5.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    32   5.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    32   6.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    32   6.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    32   6.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    32   6.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    32   7.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    32   7.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    32   7.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    32   7.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    32   8.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    32   8.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    32   8.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    32   8.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    32   9.12500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    32   9.37500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    32   9.62500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    32   9.87500E-03   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    32   1.00000E-02   7.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    33   0.00000E+00   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    33   1.25000E-04   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    33   3.75000E-04   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    33   6.25000E-04   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    33   8.75000E-04   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    33   1.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    33   1.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    33   1.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    33   1.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    33   2.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    33   2.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    33   2.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    33   2.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    33   3.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    33   3.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    33   3.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    33   3.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    33   4.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    33   4.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    33   4.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    33   4.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    33   5.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    33   5.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    33   5.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    33   5.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    33   6.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    33   6.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    33   6.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    33   6.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    33   7.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    33   7.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    33   7.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    33   7.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    33   8.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    33   8.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    33   8.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    33   8.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    33   9.12500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    33   9.37500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    33   9.62500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    33   9.87500E-03   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    33   1.00000E-02   7.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    34   0.00000E+00   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    34   1.25000E-04   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    34   3.75000E-04   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    34   6.25000E-04   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    34   8.75000E-04   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    34   1.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    34   1.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    34   1.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    34   1.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    34   2.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    34   2.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    34   2.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    34   2.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    34   3.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    34   3.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    34   3.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    34   3.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    34   4.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    34   4.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    34   4.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    34   4.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    34   5.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    34   5.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    34   5.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    34   5.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    34   6.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    34   6.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    34   6.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    34   6.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    34   7.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    34   7.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    34   7.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    34   7.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    34   8.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    34   8.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    34   8.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    34   8.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    34   9.12500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    34   9.37500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    34   9.62500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    34   9.87500E-03   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    34   1.00000E-02   8.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    35   0.00000E+00   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    35   1.25000E-04   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    35   3.75000E-04   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    35   6.25000E-04   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    35   8.75000E-04   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    35   1.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    35   1.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    35   1.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    35   1.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    35   2.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    35   2.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    35   2.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    35   2.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    35   3.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    35   3.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    35   3.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    35   3.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    35   4.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    35   4.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    35   4.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    35   4.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    35   5.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    35   5.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    35   5.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    35   5.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    35   6.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    35   6.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    35   6.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    35   6.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    35   7.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    35   7.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    35   7.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    35   7.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    35   8.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    35   8.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    35   8.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    35   8.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    35   9.12500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    35   9.37500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    35   9.62500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    35   9.87500E-03   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    35   1.00000E-02   8.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    36   0.00000E+00   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    36   1.25000E-04   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    36   3.75000E-04   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    36   6.25000E-04   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    36   8.75000E-04   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    36   1.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    36   1.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    36   1.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    36   1.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    36   2.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    36   2.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    36   2.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    36   2.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    36   3.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    36   3.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    36   3.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    36   3.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    36   4.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    36   4.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    36   4.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    36   4.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    36   5.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    36   5.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    36   5.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    36   5.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    36   6.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    36   6.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    36   6.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    36   6.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    36   7.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    36   7.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    36   7.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    36   7.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    36   8.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    36   8.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    36   8.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    36   8.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    36   9.12500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    36   9.37500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    36   9.62500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    36   9.87500E-03   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    36   1.00000E-02   8.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    37   0.00000E+00   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    37   1.25000E-04   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    37   3.75000E-04   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    37   6.25000E-04   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    37   8.75000E-04   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    37   1.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    37   1.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    37   1.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    37   1.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    37   2.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    37   2.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    37   2.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    37   2.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    37   3.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    37   3.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    37   3.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    37   3.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    37   4.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    37   4.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    37   4.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    37   4.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    37   5.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    37   5.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    37   5.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    37   5.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    37   6.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    37   6.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    37   6.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    37   6.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    37   7.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    37   7.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    37   7.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    37   7.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    37   8.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    37   8.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    37   8.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    37   8.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    37   9.12500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    37   9.37500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    37   9.62500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    37   9.87500E-03   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    37   1.00000E-02   8.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    38   0.00000E+00   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    38   1.25000E-04   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    38   3.75000E-04   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    38   6.25000E-04   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    38   8.75000E-04   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    38   1.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    38   1.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    38   1.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    38   1.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    38   2.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    38   2.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    38   2.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    38   2.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    38   3.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    38   3.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    38   3.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    38   3.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    38   4.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    38   4.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
