 # I XP T DE ATW ATP BT
    10    0.21250   45.18436    0.00100    0.00050    0.00100    0.00016
    11    0.23750   44.99442    0.00100    0.00050    0.00100    0.00016
    12    0.26250   44.78343    0.00100    0.00050    0.00100    0.00016
    13    0.28750   44.55157    0.00100    0.00050    0.00100    0.00016
    14    0.31250   44.29900    0.00100    0.00050    0.00100    0.00016
    15    0.33750   44.02588    0.00100    0.00050    0.00100    0.00016
    16    0.36250   43.73237    0.00100    0.00050    0.00100    0.00016
    17    0.38750   43.41865    0.00100    0.00050    0.00100    0.00015
    18    0.41250   43.08488    0.00100    0.00050    0.00100    0.00015
    19    0.43750   42.73123    0.00100    0.00050    0.00100    0.00015
    20    0.46250   42.35786    0.00100    0.00050    0.00100    0.00015
    21    0.48750   41.96496    0.00100    0.00050    0.00100    0.00015
    22    0.51250   41.55271    0.00100    0.00050    0.00100    0.00015
    23    0.53750   41.12132    0.00100    0.00050    0.00100    0.00015
    24    0.56250   40.67097    0.00100    0.00050    0.00100    0.00015
    25    0.58750   40.20187    0.00100    0.00050    0.00100    0.00014
    26    0.61250   39.71421    0.00100    0.00050    0.00100    0.00014
    27    0.63750   39.20822    0.00100    0.00050    0.00100    0.00014
    28    0.66250   38.68411    0.00100    0.00050    0.00100    0.00014
    29    0.68750   38.14211    0.00100    0.00050    0.00100    0.00014
    30    0.71250   37.58244    0.00100    0.00050    0.00100    0.00013
    31    0.73750   37.00533    0.00100    0.00050    0.00100    0.00013
    32    0.76250   36.41100    0.00100    0.00050    0.00100    0.00013
    33    0.78750   35.79969    0.00100    0.00050    0.00100    0.00013
    34    0.81250   35.17163    0.00100    0.00050    0.00100    0.00013
    35    0.83750   34.52703    0.00100    0.00050    0.00100    0.00012
    36    0.86250   33.86613    0.00100    0.00050    0.00100    0.00012
    37    0.88750   33.18913    0.00100    0.00050    0.00100    0.00012
    38    0.91250   32.49624    0.00100    0.00050    0.00100    0.00012
    39    0.93750   31.78764    0.00100    0.00050    0.00100    0.00011
    40    0.96250   31.06350    0.00100    0.00050    0.00100    0.00011
    41    0.98750   30.32399    0.00200    0.00050    0.00150    0.00011
    42    1.00000   29.94962    0.00000    0.00200    0.00203    0.00000
     1    0.00000   40.00327    0.00200    0.00000    1.00000    0.00000
     2    0.01250   40.00327    0.00100    0.00100    0.00150    0.00015
     3    0.03750   39.97783    0.00100    0.00050    0.00100    0.00014
     4    0.06250   39.93573    0.00100    0.00050    0.00100    0.00014
     5    0.08750   39.87663    0.00100    0.00050    0.00100    0.00014
     6    0.11250   39.80021    0.00100    0.00050    0.00100    0.00014
     7    0.13750   39.70626    0.00100    0.00050    0.00100    0.00014
     8    0.16250   39.59461    0.00100    0.00050    0.00100    0.00014
     9    0.18750   39.46514    0.00100    0.00050    0.00100    0.00014
    10    0.21250   39.31778    0.00100    0.00050    0.00100    0.00014
    11    0.23750   39.15250    0.00100    0.00050    0.00100    0.00014
    12    0.26250   38.96928    0.00100    0.00050    0.00100    0.00014
    13    0.28750   38.76813    0.00100    0.00050    0.00100    0.00014
    14    0.31250   38.54910    0.00100    0.00050    0.00100    0.00014
    15    0.33750   38.31224    0.00100    0.00050    0.00100    0.00014
    16    0.36250   38.05764    0.00100    0.00050    0.00100    0.00014
    17    0.38750   37.78540    0.00100    0.00050    0.00100    0.00013
    18    0.41250   37.49562    0.00100    0.00050    0.00100    0.00013
    19    0.43750   37.18841    0.00100    0.00050    0.00100    0.00013
    20    0.46250   36.86395    0.00100    0.00050    0.00100    0.00013
    21    0.48750   36.52234    0.00100    0.00050    0.00100    0.00013
    22    0.51250   36.16378    0.00100    0.00050    0.00100    0.00013
    23    0.53750   35.78839    0.00100    0.00050    0.00100    0.00013
    24    0.56250   35.39639    0.00100    0.00050    0.00100    0.00013
    25    0.58750   34.98793    0.00100    0.00050    0.00100    0.00012
    26    0.61250   34.56324    0.00100    0.00050    0.00100    0.00012
    27    0.63750   34.12250    0.00100    0.00050    0.00100    0.00012
    28    0.66250   33.66595    0.00100    0.00050    0.00100    0.00012
    29    0.68750   33.19380    0.00100    0.00050    0.00100    0.00012
    30    0.71250   32.70631    0.00100    0.00050    0.00100    0.00012
    31    0.73750   32.20372    0.00100    0.00050    0.00100    0.00011
    32    0.76250   31.68630    0.00100    0.00050    0.00100    0.00011
    33    0.78750   31.15434    0.00100    0.00050    0.00100    0.00011
    34    0.81250   30.60813    0.00100    0.00050    0.00100    0.00011
    35    0.83750   30.04801    0.00100    0.00050    0.00100    0.00011
    36    0.86250   29.47429    0.00100    0.00050    0.00100    0.00010
    37    0.88750   28.88737    0.00100    0.00050    0.00100    0.00010
    38    0.91250   28.28764    0.00100    0.00050    0.00100    0.00010
    39    0.93750   27.67554    0.00100    0.00050    0.00100    0.00010
    40    0.96250   27.05153    0.00100    0.00050    0.00100    0.00010
    41    0.98750   26.41612    0.00200    0.00050    0.00150    0.00010
    42    1.00000   26.09000    0.00000    0.00200    0.00203    0.00000
     1    0.00000   34.78686    0.00200    0.00000    1.00000    0.00000
     2    0.01250   34.78686    0.00100    0.00100    0.00150    0.00012
     3    0.03750   34.77749    0.00100    0.00050    0.00100    0.00013
     4    0.06250   34.75008    0.00100    0.00050    0.00100    0.00012
     5    0.08750   34.70506    0.00100    0.00050    0.00100    0.00012
     6    0.11250   34.64286    0.00100    0.00050    0.00100    0.00012
     7    0.13750   34.56376    0.00100    0.00050    0.00100    0.00012
     8    0.16250   34.46804    0.00100    0.00050    0.00100    0.00012
     9    0.18750   34.35594    0.00100    0.00050    0.00100    0.00012
    10    0.21250   34.22762    0.00100    0.00050    0.00100    0.00012
    11    0.23750   34.08327    0.00100    0.00050    0.00100    0.00012
    12    0.26250   33.92302    0.00100    0.00050    0.00100    0.00012
    13    0.28750   33.74703    0.00100    0.00050    0.00100    0.00012
